cookie_name,top_level_etld,hold_id,unique_ok,similarity_ok,passed_checkin,source_file
_ga_QN15EW696L,amd.by,False,False,False,False,potential_tracking_cookies_000000000000.csv
hg-security,amd.by,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga,ameblo.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_HQSMEN0RQG,ameblo.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
CFTOKEN,american.edu,False,False,False,False,potential_tracking_cookies_000000000000.csv
cf_clearance,american.edu,False,False,False,False,potential_tracking_cookies_000000000000.csv
XSRF-TOKEN,americanairlines.de,True,True,True,True,potential_tracking_cookies_000000000000.csv
akavpau_www_aahomepage,americanairlines.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
VtexRCMacIdv7,americanas.com.br,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_6S3127E82D,americanas.com.br,False,True,False,True,potential_tracking_cookies_000000000000.csv
checkout.vtex.com,americanas.com.br,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bundle,americanas.com.br,True,True,True,True,potential_tracking_cookies_000000000000.csv
_abck,americanexpress.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
agent-id,americanexpress.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_sess,americanexpress.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_ZRNBRFQGWK,amocrm.ru,False,False,False,False,potential_tracking_cookies_000000000000.csv
sbjs_current_add,amocrm.ru,False,False,False,False,potential_tracking_cookies_000000000000.csv
sbjs_udata,amocrm.ru,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMP_8f241b95e3,amplitude.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
AMP_TEST,amplitude.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMP_c64663a7bf,amplitude.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMP_e3e918f274,amplitude.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_abck,amtrak.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
mbox,amtrak.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_fid,amtrak.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,amway.my,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxvt,amway.my,False,True,False,True,potential_tracking_cookies_000000000000.csv
asw_uuid,ana.co.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
utag_main,ana.co.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
Cache-Key,ancestry.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
__adal_ca,ancestry.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
_uetvid,ancestry.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
ANCSESSIONID,ancestry.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
VARS,ancestry.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_4QT8FMEX30,ancestry.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_awl,androidauthority.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_CVDMXZEPFY,androidauthority.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_vf_rd_test_1747553755531,androidauthority.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,aniview.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
cookieyes-consent,aniview.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
COOKIE-TERRA-WEB,anu.edu.au,False,True,False,True,potential_tracking_cookies_000000000000.csv
ITSWEB4,anu.edu.au,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_3HXSYRHXFR,aoa.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
aoadss,aoa.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
calltrk_landing,aoa.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
A1S,aol.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
A3,aol.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__eoi,aol.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__gads,aol.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__gpi,aol.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_lc2_fpi,aol.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cmp,aol.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
weathergeo,aol.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,ap.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_ML6VNW2YK3,ap.org,False,False,False,False,potential_tracking_cookies_000000000000.csv
ApacheLounge_sid,apachelounge.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,apartments.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747518040332,apartments.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
csgp-origin,apartments.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
optimizelyDomainTestCookie,aplaceformom.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
BCSessionID,apnews.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,apnews.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_au_1d,apnews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_awl,apnews.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,apnews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bidid,apnews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bundle,apnews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
permutive-id,apnews.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,apnic.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_K5PFT716Q8,apnic.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
_hjSessionUser_1640141,apnic.net,False,False,False,False,potential_tracking_cookies_000000000000.csv
__rtbh.uid,appliancesdirect.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_XFX2Y47TNR,appliancesdirect.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
_uetvid,appliancesdirect.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
FCNEC,archdaily.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__io,archdaily.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__io_lv,archdaily.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,archdaily.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga_545645PXL7,archdaily.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
CN_segments,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
CN_xid,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
CN_xid_refresh,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonAlertBoxClosed,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_pin_unauth,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid_r,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_id.cfb1,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747442493788,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ttp,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_uetvid,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
bounceClientVisit2805,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
fw_uid,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
sailthru_visitor,architecturaldigest.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
sp,architecturaldigest.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
sp_client,architecturaldigest.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
ttcsid,architecturaldigest.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,architizer.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
csrftoken,architizer.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_CSLL4ZEK4L,archives.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_NPRSVNG84W,archives.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonAlertBoxClosed,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,arstechnica.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_au_1d,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_LRHY7JG2PW,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_hjSessionUser_1632543,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_scid_r,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_scor_uid,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_id.40cb,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747318593508,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747337869049,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747338189671,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ttp,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
permutive-id,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
permutive-id-HttpOnly,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
sailthru_content,arstechnica.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
sp,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid,arstechnica.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
ttcsid_C1IQID9FKFK1PHD4UBH0,arstechnica.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
xf_session,arstechnica.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_JPTFLH10TW,asahi.co.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
_td,asahi.co.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_D16360625419F1800A4C98A2%40AdobeOrg,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
FCNEC,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_chartbeat2,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_MCVDNZMSYQ,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_im_id.1015558,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_uetvid,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cto_bidid,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ppv,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_CFCA683C77U208RT9PJ0,asahi.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,asana.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_gd1747342125690,asana.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_cs_tld1747777606482,asda.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dwac_bcessiaag0odoaaacyb761b78n,asda.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OAID,asianetnews.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,asianetnews.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_scor_uid,asianetnews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_C0137F6A52DEAFCC0A490D4C%40AdobeOrg,asos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_cs_same_site,asos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
asos,asos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
asos_drmlp,asos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_pers,asos.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,aspentimes.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_KYRD5430Y9,aspentimes.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,athenahealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sfid_65d4,athenahealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,athleticsnation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
vmidv1,athleticsnation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,atlasobscura.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
__kla_id,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
__stripe_mid,atlasobscura.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_VE390YR3HM,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_hjTLDTest,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_parsely_visitor,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_pin_unauth,atlasobscura.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_session_production,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_id.b098,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ttp,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid_CUUUR7JC77UF169S8CUG,atlasobscura.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
